time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall thrp [Mb/s],thrp last interval [Mb/s]
113500.0,825,106880,1041.5781818181817,1.06676887E8,7.519075735682819,13.748831999999998
114000.0,860,107740,980.0476744186046,1.07519728E8,7.545244070175438,13.485456
114500.0,858,108598,1007.0920745920746,1.08383813E8,7.57266815720524,13.82536
115000.0,842,109440,1031.1175771971496,1.09252014E8,7.600140104347826,13.891215999999998
115500.0,816,110256,991.6519607843137,1.10061202E8,7.623286718614719,12.947008
116000.0,852,111108,994.0645539906103,1.10908145E8,7.648837586206898,13.551088
116500.0,859,111967,976.720605355064,1.11747148E8,7.673623896995708,13.424048
117000.0,838,112805,999.3448687350835,1.12584599E8,7.698092239316239,13.399216
117500.0,831,113636,969.4115523465704,1.1339018E8,7.720182468085105,12.889296
118000.0,863,114499,1006.6326767091541,1.14258904E8,7.746366372881357,13.899584
118500.0,864,115363,1005.1076388888889,1.15127317E8,7.772308320675105,13.894608
119000.0,834,116197,1041.1654676258993,1.15995649E8,7.798026823529411,13.893312
119500.0,822,117019,1017.2883211678832,1.1683186E8,7.821379748953975,13.379376
120000.0,818,117837,995.3875305623471,1.17646087E8,7.8430724666666665,13.027632
120500.0,844,118681,1000.0663507109005,1.18490143E8,7.866565510373444,13.504896
121000.0,838,119519,978.0119331742244,1.19309717E8,7.888245752066116,13.113184
121500.0,842,120361,1032.5011876484562,1.20179083E8,7.913026041152263,13.909856000000001
122000.0,828,121189,992.5012077294685,1.21000874E8,7.934483540983607,13.148656
122500.0,824,122013,985.254854368932,1.21812724E8,7.955116669387755,12.9896
123000.0,849,122862,1013.8598351001178,1.22673491E8,7.978763642276423,13.772272
123500.0,827,123689,998.825876662636,1.2349952E8,7.99996890688259,13.216464
124000.0,840,124529,989.4488095238095,1.24330657E8,8.02133270967742,13.298192
124500.0,845,125374,992.2414201183432,1.25169101E8,8.04299444176707,13.415104
125000.0,814,126188,997.5675675675676,1.25981121E8,8.062791744,12.99232
125500.0,851,127039,1007.9694477085782,1.26838903E8,8.085348398406374,13.724512
126000.0,858,127897,1002.5151515151515,1.27699061E8,8.107876888888889,13.762528
126500.0,843,128740,1035.723606168446,1.28572176E8,8.131046703557312,13.969839999999998
127000.0,824,129564,977.5145631067961,1.29377648E8,8.149773102362204,12.887552
127500.0,843,130407,1005.7105575326216,1.30225462E8,8.171009380392157,13.565024
128000.0,855,131262,1019.2350877192982,1.31096908E8,8.19355675,13.943136
128500.0,843,132105,996.4863582443653,1.31936946E8,8.213973291828793,13.440608
129000.0,854,132959,983.2271662763466,1.32776622E8,8.23420911627907,13.434816
129500.0,848,133807,967.4233490566038,1.33596997E8,8.253096339768339,13.126
130000.0,857,134664,1025.5822637106185,1.34475921E8,8.275441292307693,14.062784
130500.0,853,135517,991.409144196952,1.35321593E8,8.295576582375478,13.530752
131000.0,836,136353,1002.7236842105264,1.3615987E8,8.315106564885497,13.412432
131500.0,858,137211,1009.6899766899767,1.37026184E8,8.336193703422055,13.861024
132000.0,836,138047,1015.1351674641148,1.37874837E8,8.356050727272729,13.578448
132500.0,842,138889,1003.0902612826603,1.38719439E8,8.375513298113209,13.513632
133000.0,851,139740,994.9764982373678,1.39566164E8,8.394957233082707,13.5476
133500.0,822,140562,992.0498783454988,1.40381629E8,8.412382262172285,13.04744
134000.0,851,141413,984.4488836662749,1.41219395E8,8.431008656716417,13.404256
134500.0,869,142282,981.9148446490219,1.42072679E8,8.450419568773235,13.652544
135000.0,851,143133,988.614571092832,1.4291399E8,8.468977185185185,13.460976
135500.0,827,143960,961.8270858524788,1.43709421E8,8.484689062730627,12.726896
136000.0,837,144797,1012.0250896057348,1.44556486E8,8.503322705882352,13.55304
136500.0,838,145635,1023.027446300716,1.45413783E8,8.522419516483515,13.716752
137000.0,840,146475,1035.1833333333334,1.46283337E8,8.542092671532846,13.912864
137500.0,815,147290,1038.9153374233128,1.47130053E8,8.560293992727273,13.547456
138000.0,835,148125,995.3616766467065,1.4796118E8,8.577459710144927,13.298032
138500.0,839,148964,985.7675804529201,1.48788239E8,8.594266512635379,13.232944
139000.0,838,149802,995.6467780429595,1.49622591E8,8.611372143884891,13.349632
139500.0,842,150644,1017.6211401425178,1.50479428E8,8.629644616487456,13.709392
140000.0,835,151479,984.2155688622754,1.51301248E8,8.6457856,13.14912
140500.0,819,152298,997.063492063492,1.52117843E8,8.661514192170817,13.06552
141000.0,848,153146,1014.8549528301887,1.5297844E8,8.67962780141844,13.769552
141500.0,814,153960,1009.9373464373465,1.53800529E8,8.695436268551235,13.153424
142000.0,833,154793,975.3277310924369,1.54612977E8,8.710590253521126,12.999168
142500.0,848,155641,1012.6450471698113,1.554717E8,8.728235789473683,13.739568
143000.0,819,156460,1007.3528693528693,1.56296722E8,8.74387255944056,13.200352
143500.0,853,157313,990.7444314185228,1.57141827E8,8.760519972125435,13.52168
144000.0,833,158146,1003.1956782713086,1.57977489E8,8.776527166666666,13.370592
144500.0,841,158987,1007.1426872770511,1.58824496E8,8.7930516816609,13.552112
145000.0,852,159839,971.5293427230047,1.59652239E8,8.808399393103446,13.243888
145500.0,830,160669,990.1771084337349,1.60474086E8,8.82331744329897,13.149552
146000.0,866,161535,976.8810623556582,1.61320065E8,8.839455616438356,13.535664
146500.0,840,162375,1008.5654761904761,1.6216726E8,8.855550034129692,13.55512
147000.0,825,163200,983.8424242424243,1.6297893E8,8.869601632653062,12.98672
147500.0,828,164028,1014.8212560386473,1.63819202E8,8.885109261016948,13.444352
148000.0,836,164864,1002.6351674641148,1.64657405E8,8.900400270270271,13.411248
148500.0,798,165662,991.0639097744361,1.65448274E8,8.913038329966328,12.653904
149000.0,844,166506,981.9703791469194,1.66277057E8,8.92762722147651,13.260528
149500.0,831,167337,1009.6630565583635,1.67116087E8,8.942666862876255,13.42448
150000.0,822,168159,1044.7408759124087,1.67974864E8,8.958659413333333,13.740431999999998
150500.0,79,168238,864.1392405063291,1.68043131E8,8.9325252358804,1.092272
151000.0,0,168238,NaN,1.68043131E8,8.902947337748344,NaN
151500.0,0,168238,NaN,1.68043131E8,8.873564673267328,NaN
152000.0,0,168238,NaN,1.68043131E8,8.844375315789474,NaN
152500.0,0,168238,NaN,1.68043131E8,8.815377363934426,NaN
153000.0,0,168238,NaN,1.68043131E8,8.786568941176471,NaN
153500.0,0,168238,NaN,1.68043131E8,8.75794819543974,NaN
154000.0,0,168238,NaN,1.68043131E8,8.729513298701299,NaN
154500.0,0,168238,NaN,1.68043131E8,8.701262446601943,NaN
155000.0,0,168238,NaN,1.68043131E8,8.673193858064517,NaN
155500.0,0,168238,NaN,1.68043131E8,8.645305774919613,NaN
156000.0,0,168238,NaN,1.68043131E8,8.617596461538461,NaN
156500.0,0,168238,NaN,1.68043131E8,8.590064204472844,NaN
157000.0,0,168238,NaN,1.68043131E8,8.562707312101912,NaN
157500.0,0,168238,NaN,1.68043131E8,8.535524114285714,NaN
158000.0,0,168238,NaN,1.68043131E8,8.508512962025316,NaN
158500.0,0,168238,NaN,1.68043131E8,8.481672227129339,NaN
159000.0,0,168238,NaN,1.68043131E8,8.455000301886791,NaN
159500.0,0,168238,NaN,1.68043131E8,8.428495598746082,NaN
160000.0,0,168238,NaN,1.68043131E8,8.402156549999999,NaN
160500.0,0,168238,NaN,1.68043131E8,8.375981607476636,NaN
161000.0,0,168238,NaN,1.68043131E8,8.349969242236023,NaN
161500.0,0,168238,NaN,1.68043131E8,8.324117944272446,NaN
162000.0,0,168238,NaN,1.68043131E8,8.298426222222222,NaN
162500.0,0,168238,NaN,1.68043131E8,8.272892603076924,NaN
163000.0,0,168238,NaN,1.68043131E8,8.247515631901841,NaN
163500.0,0,168238,NaN,1.68043131E8,8.222293871559634,NaN
164000.0,0,168238,NaN,1.68043131E8,8.197225902439024,NaN
164500.0,0,168238,NaN,1.68043131E8,8.17231032218845,NaN
165000.0,0,168238,NaN,1.68043131E8,8.147545745454545,NaN
165500.0,0,168238,NaN,1.68043131E8,8.122930803625378,NaN
166000.0,0,168238,NaN,1.68043131E8,8.098464144578314,NaN
166500.0,0,168238,NaN,1.68043131E8,8.074144432432432,NaN
167000.0,0,168238,NaN,1.68043131E8,8.04997034730539,NaN
167500.0,0,168238,NaN,1.68043131E8,8.025940585074627,NaN
168000.0,0,168238,NaN,1.68043131E8,8.002053857142858,NaN
168500.0,0,168238,NaN,1.68043131E8,7.978308890207716,NaN
169000.0,0,168238,NaN,1.68043131E8,7.954704426035503,NaN
169500.0,0,168238,NaN,1.68043131E8,7.931239221238938,NaN
170000.0,0,168238,NaN,1.68043131E8,7.907912047058823,NaN
170500.0,0,168238,NaN,1.68043131E8,7.88472168914956,NaN
171000.0,0,168238,NaN,1.68043131E8,7.8616669473684215,NaN
171500.0,0,168238,NaN,1.68043131E8,7.838746635568513,NaN
172000.0,0,168238,NaN,1.68043131E8,7.815959581395349,NaN
172500.0,0,168238,NaN,1.68043131E8,7.7933046260869565,NaN
173000.0,0,168238,NaN,1.68043131E8,7.770780624277457,NaN
173500.0,0,168238,NaN,1.68043131E8,7.748386443804035,NaN
174000.0,0,168238,NaN,1.68043131E8,7.726120965517241,NaN
174500.0,0,168238,NaN,1.68043131E8,7.703983083094556,NaN
175000.0,0,168238,NaN,1.68043131E8,7.681971702857143,NaN
175500.0,0,168238,NaN,1.68043131E8,7.660085743589743,NaN
176000.0,0,168238,NaN,1.68043131E8,7.638324136363636,NaN
176500.0,0,168238,NaN,1.68043131E8,7.616685824362607,NaN
177000.0,0,168238,NaN,1.68043131E8,7.595169762711865,NaN
177500.0,0,168238,NaN,1.68043131E8,7.573774918309859,NaN
178000.0,0,168238,NaN,1.68043131E8,7.5525002696629215,NaN
178500.0,0,168238,NaN,1.68043131E8,7.531344806722689,NaN
179000.0,0,168238,NaN,1.68043131E8,7.510307530726257,NaN
179500.0,0,168238,NaN,1.68043131E8,7.489387454038997,NaN
180000.0,0,168238,NaN,1.68043131E8,7.4685836,NaN
180500.0,0,168238,NaN,1.68043131E8,7.447895002770083,NaN
181000.0,0,168238,NaN,1.68043131E8,7.427320707182321,NaN
181500.0,0,168238,NaN,1.68043131E8,7.406859768595042,NaN
182000.0,0,168238,NaN,1.68043131E8,7.386511252747253,NaN
182500.0,0,168238,NaN,1.68043131E8,7.366274235616438,NaN
183000.0,0,168238,NaN,1.68043131E8,7.346147803278688,NaN
183500.0,0,168238,NaN,1.68043131E8,7.326131051771117,NaN
184000.0,0,168238,NaN,1.68043131E8,7.306223086956521,NaN
184500.0,0,168238,NaN,1.68043131E8,7.286423024390244,NaN
185000.0,0,168238,NaN,1.68043131E8,7.266729989189189,NaN
185500.0,0,168238,NaN,1.68043131E8,7.247143115902965,NaN
186000.0,0,168238,NaN,1.68043131E8,7.227661548387096,NaN
186500.0,0,168238,NaN,1.68043131E8,7.208284439678284,NaN
187000.0,0,168238,NaN,1.68043131E8,7.189010951871658,NaN
187500.0,0,168238,NaN,1.68043131E8,7.169840256,NaN
188000.0,0,168238,NaN,1.68043131E8,7.150771531914893,NaN
188500.0,0,168238,NaN,1.68043131E8,7.131803968169761,NaN
189000.0,0,168238,NaN,1.68043131E8,7.112936761904761,NaN
189500.0,0,168238,NaN,1.68043131E8,7.094169118733509,NaN
190000.0,0,168238,NaN,1.68043131E8,7.07550025263158,NaN
190500.0,0,168238,NaN,1.68043131E8,7.056929385826772,NaN
191000.0,0,168238,NaN,1.68043131E8,7.0384557486911,NaN
191500.0,0,168238,NaN,1.68043131E8,7.020078579634465,NaN
192000.0,0,168238,NaN,1.68043131E8,7.001797125,NaN
192500.0,0,168238,NaN,1.68043131E8,6.983610638961038,NaN
193000.0,0,168238,NaN,1.68043131E8,6.965518383419689,NaN
193500.0,0,168238,NaN,1.68043131E8,6.947519627906977,NaN
194000.0,0,168238,NaN,1.68043131E8,6.929613649484535,NaN
194500.0,0,168238,NaN,1.68043131E8,6.9117997326478156,NaN
195000.0,0,168238,NaN,1.68043131E8,6.894077169230769,NaN
195500.0,0,168238,NaN,1.68043131E8,6.87644525831202,NaN
196000.0,0,168238,NaN,1.68043131E8,6.858903306122449,NaN
196500.0,0,168238,NaN,1.68043131E8,6.841450625954199,NaN
197000.0,0,168238,NaN,1.68043131E8,6.824086538071065,NaN
197500.0,0,168238,NaN,1.68043131E8,6.806810369620253,NaN
198000.0,0,168238,NaN,1.68043131E8,6.789621454545455,NaN
198500.0,0,168238,NaN,1.68043131E8,6.77251913350126,NaN
199000.0,0,168238,NaN,1.68043131E8,6.755502753768844,NaN
199500.0,0,168238,NaN,1.68043131E8,6.7385716691729325,NaN
200000.0,0,168238,NaN,1.68043131E8,6.7217252400000005,NaN
200500.0,0,168238,NaN,1.68043131E8,6.7049628329177065,NaN
201000.0,0,168238,NaN,1.68043131E8,6.688283820895522,NaN
201500.0,0,168238,NaN,1.68043131E8,6.671687583126551,NaN
202000.0,0,168238,NaN,1.68043131E8,6.655173504950495,NaN
202500.0,0,168238,NaN,1.68043131E8,6.638740977777777,NaN
203000.0,0,168238,NaN,1.68043131E8,6.622389399014779,NaN
203500.0,0,168238,NaN,1.68043131E8,6.606118171990172,NaN
204000.0,0,168238,NaN,1.68043131E8,6.589926705882353,NaN
204500.0,0,168238,NaN,1.68043131E8,6.573814415647922,NaN
205000.0,0,168238,NaN,1.68043131E8,6.557780721951219,NaN
205500.0,0,168238,NaN,1.68043131E8,6.54182505109489,NaN
206000.0,0,168238,NaN,1.68043131E8,6.525946834951457,NaN
206500.0,0,168238,NaN,1.68043131E8,6.5101455108958834,NaN
207000.0,0,168238,NaN,1.68043131E8,6.49442052173913,NaN
207500.0,0,168238,NaN,1.68043131E8,6.478771315662651,NaN
208000.0,0,168238,NaN,1.68043131E8,6.463197346153846,NaN
208500.0,0,168238,NaN,1.68043131E8,6.447698071942447,NaN
209000.0,0,168238,NaN,1.68043131E8,6.432272956937799,NaN
209500.0,0,168238,NaN,1.68043131E8,6.416921470167064,NaN
210000.0,0,168238,NaN,1.68043131E8,6.401643085714286,NaN
210500.0,0,168238,NaN,1.68043131E8,6.386437282660332,NaN
211000.0,0,168238,NaN,1.68043131E8,6.371303545023697,NaN
211500.0,0,168238,NaN,1.68043131E8,6.356241361702128,NaN
212000.0,0,168238,NaN,1.68043131E8,6.341250226415094,NaN
212500.0,0,168238,NaN,1.68043131E8,6.326329637647059,NaN
213000.0,0,168238,NaN,1.68043131E8,6.311479098591549,NaN
213500.0,0,168238,NaN,1.68043131E8,6.296698117096019,NaN
214000.0,0,168238,NaN,1.68043131E8,6.281986205607477,NaN
214500.0,0,168238,NaN,1.68043131E8,6.267342881118881,NaN
215000.0,0,168238,NaN,1.68043131E8,6.25276766511628,NaN
215500.0,0,168238,NaN,1.68043131E8,6.238260083526682,NaN
216000.0,0,168238,NaN,1.68043131E8,6.223819666666666,NaN
216500.0,0,168238,NaN,1.68043131E8,6.209445949191686,NaN
217000.0,0,168238,NaN,1.68043131E8,6.195138470046084,NaN
217500.0,0,168238,NaN,1.68043131E8,6.180896772413793,NaN
218000.0,0,168238,NaN,1.68043131E8,6.166720403669725,NaN
218500.0,0,168238,NaN,1.68043131E8,6.1526089153318075,NaN
219000.0,0,168238,NaN,1.68043131E8,6.138561863013699,NaN
219500.0,0,168238,NaN,1.68043131E8,6.124578806378132,NaN
220000.0,0,168238,NaN,1.68043131E8,6.110659309090909,NaN
220500.0,0,168238,NaN,1.68043131E8,6.096802938775511,NaN
221000.0,0,168238,NaN,1.68043131E8,6.083009266968325,NaN
221500.0,0,168238,NaN,1.68043131E8,6.069277869074492,NaN
222000.0,0,168238,NaN,1.68043131E8,6.055608324324325,NaN
222500.0,0,168238,NaN,1.68043131E8,6.042000215730337,NaN
223000.0,0,168238,NaN,1.68043131E8,6.028453130044843,NaN
223500.0,0,168238,NaN,1.68043131E8,6.01496665771812,NaN
224000.0,0,168238,NaN,1.68043131E8,6.001540392857143,NaN
224500.0,0,168238,NaN,1.68043131E8,5.9881739331848545,NaN
225000.0,0,168238,NaN,1.68043131E8,5.9748668799999995,NaN
225500.0,0,168238,NaN,1.68043131E8,5.961618838137472,NaN
226000.0,0,168238,NaN,1.68043131E8,5.948429415929204,NaN
226500.0,0,168238,NaN,1.68043131E8,5.935298225165563,NaN
227000.0,0,168238,NaN,1.68043131E8,5.922224881057269,NaN
227500.0,0,168238,NaN,1.68043131E8,5.909209002197802,NaN
228000.0,0,168238,NaN,1.68043131E8,5.896250210526316,NaN
228500.0,0,168238,NaN,1.68043131E8,5.8833481312910285,NaN
229000.0,0,168238,NaN,1.68043131E8,5.8705023930131,NaN
229500.0,0,168238,NaN,1.68043131E8,5.85771262745098,NaN
230000.0,0,168238,NaN,1.68043131E8,5.844978469565217,NaN
230500.0,0,168238,NaN,1.68043131E8,5.832299557483732,NaN
231000.0,0,168238,NaN,1.68043131E8,5.8196755324675316,NaN
231500.0,0,168238,NaN,1.68043131E8,5.80710603887689,NaN
232000.0,0,168238,NaN,1.68043131E8,5.794590724137931,NaN
232500.0,0,168238,NaN,1.68043131E8,5.782129238709677,NaN
233000.0,0,168238,NaN,1.68043131E8,5.7697212360515024,NaN
233500.0,0,168238,NaN,1.68043131E8,5.757366372591006,NaN
234000.0,0,168238,NaN,1.68043131E8,5.745064307692308,NaN
234500.0,0,168238,NaN,1.68043131E8,5.732814703624734,NaN
235000.0,0,168238,NaN,1.68043131E8,5.720617225531915,NaN
235500.0,0,168238,NaN,1.68043131E8,5.708471541401273,NaN
236000.0,0,168238,NaN,1.68043131E8,5.696377322033898,NaN
236500.0,0,168238,NaN,1.68043131E8,5.684334241014799,NaN
237000.0,0,168238,NaN,1.68043131E8,5.672341974683545,NaN
237500.0,0,168238,NaN,1.68043131E8,5.660400202105263,NaN
238000.0,0,168238,NaN,1.68043131E8,5.648508605042017,NaN
238500.0,0,168238,NaN,1.68043131E8,5.636666867924528,NaN
239000.0,0,168238,NaN,1.68043131E8,5.624874677824267,NaN
239500.0,0,168238,NaN,1.68043131E8,5.6131317244258865,NaN
240000.0,0,168238,NaN,1.68043131E8,5.6014377,NaN
240500.0,0,168238,NaN,1.68043131E8,5.5897922993763,NaN
241000.0,0,168238,NaN,1.68043131E8,5.578195219917013,NaN
241500.0,0,168238,NaN,1.68043131E8,5.566646161490683,NaN
242000.0,0,168238,NaN,1.68043131E8,5.555144826446281,NaN
242500.0,0,168238,NaN,1.68043131E8,5.543690919587629,NaN
243000.0,0,168238,NaN,1.68043131E8,5.532284148148149,NaN
243500.0,0,168238,NaN,1.68043131E8,5.520924221765914,NaN
244000.0,0,168238,NaN,1.68043131E8,5.509610852459017,NaN
244500.0,0,168238,NaN,1.68043131E8,5.498343754601227,NaN
245000.0,0,168238,NaN,1.68043131E8,5.487122644897959,NaN
245500.0,0,168238,NaN,1.68043131E8,5.475947242362525,NaN
246000.0,0,168238,NaN,1.68043131E8,5.464817268292683,NaN
246500.0,0,168238,NaN,1.68043131E8,5.453732446247464,NaN
247000.0,0,168238,NaN,1.68043131E8,5.4426925020242924,NaN
247500.0,0,168238,NaN,1.68043131E8,5.431697163636363,NaN
248000.0,0,168238,NaN,1.68043131E8,5.420746161290323,NaN
248500.0,0,168238,NaN,1.68043131E8,5.409839227364185,NaN
249000.0,0,168238,NaN,1.68043131E8,5.398976096385542,NaN
249500.0,0,168238,NaN,1.68043131E8,5.38815650501002,NaN
250000.0,0,168238,NaN,1.68043131E8,5.3773801919999995,NaN
250500.0,0,168238,NaN,1.68043131E8,5.366646898203593,NaN
251000.0,0,168238,NaN,1.68043131E8,5.3559563665338645,NaN
251500.0,0,168238,NaN,1.68043131E8,5.34530834194831,NaN
252000.0,0,168238,NaN,1.68043131E8,5.334702571428571,NaN
252500.0,0,168238,NaN,1.68043131E8,5.324138803960396,NaN
253000.0,0,168238,NaN,1.68043131E8,5.313616790513834,NaN
253500.0,0,168238,NaN,1.68043131E8,5.303136284023669,NaN
254000.0,0,168238,NaN,1.68043131E8,5.292697039370078,NaN
254500.0,0,168238,NaN,1.68043131E8,5.282298813359528,NaN
255000.0,0,168238,NaN,1.68043131E8,5.271941364705883,NaN
255500.0,0,168238,NaN,1.68043131E8,5.261624454011741,NaN
256000.0,0,168238,NaN,1.68043131E8,5.25134784375,NaN
256500.0,0,168238,NaN,1.68043131E8,5.241111298245614,NaN
257000.0,0,168238,NaN,1.68043131E8,5.2309145836575865,NaN
257500.0,0,168238,NaN,1.68043131E8,5.220757467961165,NaN
258000.0,0,168238,NaN,1.68043131E8,5.210639720930232,NaN
258500.0,0,168238,NaN,1.68043131E8,5.200561114119923,NaN
259000.0,0,168238,NaN,1.68043131E8,5.1905214208494215,NaN
259500.0,0,168238,NaN,1.68043131E8,5.180520416184971,NaN
260000.0,0,168238,NaN,1.68043131E8,5.170557876923077,NaN
260500.0,0,168238,NaN,1.68043131E8,5.160633581573897,NaN
261000.0,0,168238,NaN,1.68043131E8,5.150747310344827,NaN
261500.0,0,168238,NaN,1.68043131E8,5.1408988451242825,NaN
262000.0,0,168238,NaN,1.68043131E8,5.131087969465649,NaN
262500.0,0,168238,NaN,1.68043131E8,5.12131446857143,NaN
263000.0,0,168238,NaN,1.68043131E8,5.111578129277566,NaN
263500.0,0,168238,NaN,1.68043131E8,5.101878740037951,NaN
264000.0,0,168238,NaN,1.68043131E8,5.0922160909090906,NaN
264500.0,0,168238,NaN,1.68043131E8,5.082589973534971,NaN
265000.0,0,168238,NaN,1.68043131E8,5.073000181132075,NaN
265500.0,0,168238,NaN,1.68043131E8,5.063446508474576,NaN
266000.0,0,168238,NaN,1.68043131E8,5.0539287518797,NaN
266500.0,0,168238,NaN,1.68043131E8,5.044446709193245,NaN
267000.0,0,168238,NaN,1.68043131E8,5.035000179775281,NaN
267500.0,0,168238,NaN,1.68043131E8,5.025588964485982,NaN
268000.0,0,168238,NaN,1.68043131E8,5.016212865671641,NaN
268500.0,0,168238,NaN,1.68043131E8,5.006871687150838,NaN
269000.0,0,168238,NaN,1.68043131E8,4.997565234200743,NaN
269500.0,0,168238,NaN,1.68043131E8,4.9882933135436,NaN
270000.0,0,168238,NaN,1.68043131E8,4.979055733333333,NaN
270500.0,0,168238,NaN,1.68043131E8,4.969852303142329,NaN
271000.0,0,168238,NaN,1.68043131E8,4.960682833948339,NaN
271500.0,0,168238,NaN,1.68043131E8,4.951547138121546,NaN
272000.0,0,168238,NaN,1.68043131E8,4.942445029411765,NaN
272500.0,0,168238,NaN,1.68043131E8,4.93337632293578,NaN
273000.0,0,168238,NaN,1.68043131E8,4.924340835164835,NaN
273500.0,0,168238,NaN,1.68043131E8,4.915338383912249,NaN
274000.0,0,168238,NaN,1.68043131E8,4.906368788321168,NaN
274500.0,0,168238,NaN,1.68043131E8,4.8974318688524585,NaN
275000.0,0,168238,NaN,1.68043131E8,4.888527447272727,NaN
275500.0,0,168238,NaN,1.68043131E8,4.879655346642468,NaN
276000.0,0,168238,NaN,1.68043131E8,4.8708153913043475,NaN
276500.0,0,168238,NaN,1.68043131E8,4.8620074068716095,NaN
277000.0,0,168238,NaN,1.68043131E8,4.853231220216607,NaN
277500.0,0,168238,NaN,1.68043131E8,4.844486659459459,NaN
278000.0,0,168238,NaN,1.68043131E8,4.835773553956835,NaN
278500.0,0,168238,NaN,1.68043131E8,4.8270917342908435,NaN
279000.0,0,168238,NaN,1.68043131E8,4.818441032258065,NaN
279500.0,0,168238,NaN,1.68043131E8,4.809821280858676,NaN
280000.0,0,168238,NaN,1.68043131E8,4.8012323142857145,NaN
280500.0,0,168238,NaN,1.68043131E8,4.792673967914439,NaN
281000.0,0,168238,NaN,1.68043131E8,4.784146078291815,NaN
281500.0,0,168238,NaN,1.68043131E8,4.77564848312611,NaN
282000.0,0,168238,NaN,1.68043131E8,4.767181021276596,NaN
282500.0,0,168238,NaN,1.68043131E8,4.758743532743363,NaN
283000.0,0,168238,NaN,1.68043131E8,4.750335858657244,NaN
283500.0,0,168238,NaN,1.68043131E8,4.7419578412698415,NaN
284000.0,0,168238,NaN,1.68043131E8,4.7336093239436625,NaN
284500.0,0,168238,NaN,1.68043131E8,4.725290151142355,NaN
285000.0,0,168238,NaN,1.68043131E8,4.717000168421054,NaN
285500.0,0,168238,NaN,1.68043131E8,4.7087392224168125,NaN
286000.0,0,168238,NaN,1.68043131E8,4.700507160839161,NaN
286500.0,0,168238,NaN,1.68043131E8,4.692303832460733,NaN
287000.0,0,168238,NaN,1.68043131E8,4.684129087108013,NaN
287500.0,0,168238,NaN,1.68043131E8,4.675982775652174,NaN
288000.0,0,168238,NaN,1.68043131E8,4.66786475,NaN
288500.0,0,168238,NaN,1.68043131E8,4.659774863084921,NaN
289000.0,0,168238,NaN,1.68043131E8,4.651712968858132,NaN
289500.0,0,168238,NaN,1.68043131E8,4.6436789222797925,NaN
290000.0,0,168238,NaN,1.68043131E8,4.635672579310345,NaN
290500.0,0,168238,NaN,1.68043131E8,4.627693796901894,NaN
291000.0,0,168238,NaN,1.68043131E8,4.619742432989691,NaN
291500.0,0,168238,NaN,1.68043131E8,4.611818346483704,NaN
292000.0,0,168238,NaN,1.68043131E8,4.603921397260274,NaN
292500.0,0,168238,NaN,1.68043131E8,4.5960514461538455,NaN
293000.0,0,168238,NaN,1.68043131E8,4.588208354948805,NaN
293500.0,0,168238,NaN,1.68043131E8,4.580391986371381,NaN
294000.0,0,168238,NaN,1.68043131E8,4.572602204081632,NaN
294500.0,0,168238,NaN,1.68043131E8,4.5648388726655345,NaN
295000.0,0,168238,NaN,1.68043131E8,4.557101857627119,NaN
295500.0,0,168238,NaN,1.68043131E8,4.549391025380711,NaN
296000.0,0,168238,NaN,1.68043131E8,4.541706243243244,NaN
296500.0,0,168238,NaN,1.68043131E8,4.534047379426644,NaN
297000.0,0,168238,NaN,1.68043131E8,4.526414303030303,NaN
297500.0,0,168238,NaN,1.68043131E8,4.518806884033614,NaN
298000.0,0,168238,NaN,1.68043131E8,4.51122499328859,NaN
298500.0,0,168238,NaN,1.68043131E8,4.503668502512563,NaN
299000.0,0,168238,NaN,1.68043131E8,4.496137284280937,NaN
299500.0,0,168238,NaN,1.68043131E8,4.488631212020034,NaN
300000.0,0,168238,NaN,1.68043131E8,4.48115016,NaN
300500.0,0,168238,NaN,1.68043131E8,4.473694003327787,NaN
301000.0,0,168238,NaN,1.68043131E8,4.4662626179402,NaN
301500.0,0,168238,NaN,1.68043131E8,4.458855880597015,NaN
302000.0,0,168238,NaN,1.68043131E8,4.451473668874172,NaN
302500.0,0,168238,NaN,1.68043131E8,4.444115861157024,NaN
303000.0,0,168238,NaN,1.68043131E8,4.436782336633664,NaN
303500.0,0,168238,NaN,1.68043131E8,4.429472975288304,NaN
304000.0,0,168238,NaN,1.68043131E8,4.422187657894737,NaN
304500.0,0,168238,NaN,1.68043131E8,4.414926266009853,NaN
305000.0,0,168238,NaN,1.68043131E8,4.407688681967213,NaN
305500.0,0,168238,NaN,1.68043131E8,4.400474788870704,NaN
306000.0,0,168238,NaN,1.68043131E8,4.3932844705882355,NaN
306500.0,0,168238,NaN,1.68043131E8,4.386117611745514,NaN
307000.0,0,168238,NaN,1.68043131E8,4.37897409771987,NaN
307500.0,0,168238,NaN,1.68043131E8,4.371853814634147,NaN
308000.0,0,168238,NaN,1.68043131E8,4.3647566493506496,NaN
308500.0,0,168238,NaN,1.68043131E8,4.357682489465153,NaN
309000.0,0,168238,NaN,1.68043131E8,4.350631223300971,NaN
309500.0,0,168238,NaN,1.68043131E8,4.343602739903069,NaN
310000.0,0,168238,NaN,1.68043131E8,4.336596929032258,NaN
310500.0,0,168238,NaN,1.68043131E8,4.329613681159421,NaN
311000.0,0,168238,NaN,1.68043131E8,4.322652887459807,NaN
